method,feature_id,kingdom,phylum,class,order,family,genus,factor_1,factor_2,factor_3,factor_4,factor_5
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Citrobacter,0.08714146989137085,0.0118419281074879,0.09376379555234421,0.00785742300648095,-0.0317014312923879
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Enterobacter,0.17452566099879802,0.02966156998648005,0.09837296638422695,0.01464824859270615,-0.08609255746708874
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Erwinia,0.09309688146841741,-0.0204420308255586,0.065279894645135,-0.0520458670717494,-0.02195610680258225
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Escherichia,0.17224096623311402,0.03212785090676165,0.17175811935677548,-0.02062066350993455,-0.1193354293892975
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Klebsiella,0.09979315999898886,-0.024792247460598098,0.06644896944527176,-0.04941183535758045,-0.030470295152685352
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Morganella,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Morganella,0.03455246747344495,-0.0232589101568716,0.02707570463786685,-0.0437704989373886,0.03740575030265545
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Plesiomonas,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Plesiomonas,0.12275488462949549,0.012768933555324501,0.113375476928455,-0.0382339653090602,-0.050451205087944
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Proteus,0.038015350397688746,-0.028302078691442502,0.0124420891619453,-0.05131424482752585,0.0231227974595321
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Salmonella,0.0966205512089307,-0.0129592630694692,0.0699458139255068,-0.03963812053175625,-0.012287430898204
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Trabulsiella,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Trabulsiella,0.0861128130210774,-0.0085865388460198,0.04372570140158705,-0.04726847491909415,-0.009965118309006801
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Unknown_042,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Unknown_042,0.20319700033133048,0.060926337089159954,0.180258127921157,-0.021276868703431047,-0.1171341117657825
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Yersinia,0.0320016949629258,-0.012997495969197,0.0104667297994547,-0.0437751385781691,0.0291798731532128
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Actinobacillus,-0.01591287501928005,-0.1014155116659035,0.1298106732077275,0.125053270614949,-0.05150318035192255
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,0.00039047421334555,-0.06440502771160644,0.043726519862798754,-0.031249833387320604,0.00913076767204735
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,-0.01153396870863865,-0.16203993048867799,0.2020912996431255,0.0815770843552962,-0.113046767409612
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,0.0580866725893128,0.008210038937408199,-0.00379127827561995,-0.029338099880313752,-0.0009862574242473499
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Unknown_045,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Unknown_045,0.0377541749670783,-0.0196494722164031,0.0066414546384316,-0.0483600035782004,0.0142938371228248
TEMPTED,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,0.05976382041143785,0.123760210687159,-0.0266578540502308,-0.0046453613590221494,0.0005064237847723607
TEMPTED,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Pyramidobacter,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Dethiosulfovibrionaceae,g__Pyramidobacter,0.02813870698191995,-0.0198474128816011,0.00116139399956755,-0.04723217924273945,0.0244951960810457
TEMPTED,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Unknown_046,k__Bacteria,p__Tenericutes,c__Mollicutes,o__Anaeroplasmatales,f__Anaeroplasmataceae,g__Unknown_046,0.02193856073920855,-0.032560804828993956,-0.02162843782308135,-0.0576097794192303,0.0416836240350174
TEMPTED,k__Bacteria|p__Tenericutes|c__Mollicutes|o__RF39|f__|g__Unknown_047,k__Bacteria,p__Tenericutes,c__Mollicutes,o__RF39,f__,g__Unknown_047,-0.0050451703403513,-0.0127933253370171,-0.08344429194755446,-0.07286185283478519,0.0778380158088437
TEMPTED,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia,k__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__Akkermansia,-0.13849655900118651,-0.00852299270929495,-0.12298942626461,-0.052437973910017005,0.035596704869824955
